cont,label,score,divisor,posx,posy,posx,new_width,new_width,new_height,new_height,posy
476,Z,0.033479,40,1662,522,1662,1710,1710,570,570,522
476,S,0.966521,40,1662,522,1662,1710,1710,570,570,522
477,Z,0.128509,40,1710,522,1710,1757,1757,570,570,522
477,S,0.871491,40,1710,522,1710,1757,1757,570,570,522
478,Z,0.433635,40,1757,522,1757,1805,1805,570,570,522
478,S,0.566365,40,1757,522,1757,1805,1805,570,570,522
479,Z,0.171058,40,1805,522,1805,1852,1852,570,570,522
479,S,0.828942,40,1805,522,1805,1852,1852,570,570,522
480,Z,0.084742,40,1852,522,1852,1900,1900,570,570,522
480,S,0.915258,40,1852,522,1852,1900,1900,570,570,522
481,Z,0.034725,40,0,570,0,47,47,617,617,570
481,S,0.965275,40,0,570,0,47,47,617,617,570
482,Z,0.031954,40,47,570,47,95,95,617,617,570
482,S,0.968046,40,47,570,47,95,95,617,617,570
483,Z,0.153280,40,95,570,95,142,142,617,617,570
483,S,0.846720,40,95,570,95,142,142,617,617,570
484,Z,0.043972,40,142,570,142,190,190,617,617,570
484,S,0.956028,40,142,570,142,190,190,617,617,570
485,Z,0.007582,40,190,570,190,237,237,617,617,570
485,S,0.992418,40,190,570,190,237,237,617,617,570
486,Z,0.010719,40,237,570,237,285,285,617,617,570
486,S,0.989281,40,237,570,237,285,285,617,617,570
487,Z,0.042772,40,285,570,285,332,332,617,617,570
487,S,0.957228,40,285,570,285,332,332,617,617,570
488,Z,0.149931,40,332,570,332,380,380,617,617,570
488,S,0.850069,40,332,570,332,380,380,617,617,570
489,Z,0.132620,40,380,570,380,427,427,617,617,570
489,S,0.867380,40,380,570,380,427,427,617,617,570
490,Z,0.101986,40,427,570,427,475,475,617,617,570
490,S,0.898014,40,427,570,427,475,475,617,617,570
491,Z,0.090745,40,475,570,475,522,522,617,617,570
491,S,0.909255,40,475,570,475,522,522,617,617,570
492,Z,0.021787,40,522,570,522,570,570,617,617,570
492,S,0.978213,40,522,570,522,570,570,617,617,570
493,Z,0.018623,40,570,570,570,617,617,617,617,570
493,S,0.981377,40,570,570,570,617,617,617,617,570
494,Z,0.032423,40,617,570,617,665,665,617,617,570
494,S,0.967577,40,617,570,617,665,665,617,617,570
495,Z,0.042576,40,665,570,665,712,712,617,617,570
495,S,0.957424,40,665,570,665,712,712,617,617,570
496,Z,0.035211,40,712,570,712,760,760,617,617,570
496,S,0.964789,40,712,570,712,760,760,617,617,570
497,Z,0.085604,40,760,570,760,807,807,617,617,570
497,S,0.914396,40,760,570,760,807,807,617,617,570
498,Z,0.040332,40,807,570,807,855,855,617,617,570
498,S,0.959668,40,807,570,807,855,855,617,617,570
499,Z,0.366643,40,855,570,855,902,902,617,617,570
499,S,0.633357,40,855,570,855,902,902,617,617,570
500,Z,0.694622,40,902,570,902,950,950,617,617,570
500,S,0.305378,40,902,570,902,950,950,617,617,570
501,Z,0.050330,40,950,570,950,997,997,617,617,570
501,S,0.949670,40,950,570,950,997,997,617,617,570
502,Z,0.260197,40,997,570,997,1045,1045,617,617,570
502,S,0.739803,40,997,570,997,1045,1045,617,617,570
503,Z,0.335039,40,1045,570,1045,1092,1092,617,617,570
503,S,0.664961,40,1045,570,1045,1092,1092,617,617,570
504,Z,0.113028,40,1092,570,1092,1140,1140,617,617,570
504,S,0.886972,40,1092,570,1092,1140,1140,617,617,570
505,Z,0.052262,40,1140,570,1140,1187,1187,617,617,570
505,S,0.947738,40,1140,570,1140,1187,1187,617,617,570
506,Z,0.116246,40,1187,570,1187,1235,1235,617,617,570
506,S,0.883754,40,1187,570,1187,1235,1235,617,617,570
507,Z,0.053948,40,1235,570,1235,1282,1282,617,617,570
507,S,0.946052,40,1235,570,1235,1282,1282,617,617,570
508,Z,0.116743,40,1282,570,1282,1330,1330,617,617,570
508,S,0.883257,40,1282,570,1282,1330,1330,617,617,570
509,Z,0.009492,40,1330,570,1330,1377,1377,617,617,570
509,S,0.990508,40,1330,570,1330,1377,1377,617,617,570
510,Z,0.092268,40,1377,570,1377,1425,1425,617,617,570
510,S,0.907732,40,1377,570,1377,1425,1425,617,617,570
511,Z,0.096689,40,1425,570,1425,1472,1472,617,617,570
511,S,0.903311,40,1425,570,1425,1472,1472,617,617,570
512,Z,0.280828,40,1472,570,1472,1520,1520,617,617,570
512,S,0.719172,40,1472,570,1472,1520,1520,617,617,570
513,Z,0.037160,40,1520,570,1520,1567,1567,617,617,570
513,S,0.962840,40,1520,570,1520,1567,1567,617,617,570
514,Z,0.039635,40,1567,570,1567,1615,1615,617,617,570
514,S,0.960365,40,1567,570,1567,1615,1615,617,617,570
515,Z,0.059233,40,1615,570,1615,1662,1662,617,617,570
515,S,0.940767,40,1615,570,1615,1662,1662,617,617,570
516,Z,0.550275,40,1662,570,1662,1710,1710,617,617,570
516,S,0.449725,40,1662,570,1662,1710,1710,617,617,570
517,Z,0.101116,40,1710,570,1710,1757,1757,617,617,570
517,S,0.898884,40,1710,570,1710,1757,1757,617,617,570
518,Z,0.177047,40,1757,570,1757,1805,1805,617,617,570
518,S,0.822953,40,1757,570,1757,1805,1805,617,617,570
519,Z,0.115846,40,1805,570,1805,1852,1852,617,617,570
519,S,0.884154,40,1805,570,1805,1852,1852,617,617,570
520,Z,0.053869,40,1852,570,1852,1900,1900,617,617,570
520,S,0.946131,40,1852,570,1852,1900,1900,617,617,570
521,Z,0.002660,40,0,617,0,47,47,665,665,617
521,S,0.997340,40,0,617,0,47,47,665,665,617
522,Z,0.041976,40,47,617,47,95,95,665,665,617
522,S,0.958025,40,47,617,47,95,95,665,665,617
523,Z,0.016241,40,95,617,95,142,142,665,665,617
523,S,0.983759,40,95,617,95,142,142,665,665,617
524,Z,0.003447,40,142,617,142,190,190,665,665,617
524,S,0.996553,40,142,617,142,190,190,665,665,617
525,Z,0.075173,40,190,617,190,237,237,665,665,617
525,S,0.924827,40,190,617,190,237,237,665,665,617
526,Z,0.105466,40,237,617,237,285,285,665,665,617
526,S,0.894534,40,237,617,237,285,285,665,665,617
527,Z,0.015778,40,285,617,285,332,332,665,665,617
527,S,0.984222,40,285,617,285,332,332,665,665,617
528,Z,0.014475,40,332,617,332,380,380,665,665,617
528,S,0.985525,40,332,617,332,380,380,665,665,617
529,Z,0.020094,40,380,617,380,427,427,665,665,617
529,S,0.979906,40,380,617,380,427,427,665,665,617
530,Z,0.009991,40,427,617,427,475,475,665,665,617
530,S,0.990009,40,427,617,427,475,475,665,665,617
531,Z,0.033586,40,475,617,475,522,522,665,665,617
531,S,0.966414,40,475,617,475,522,522,665,665,617
532,Z,0.077830,40,522,617,522,570,570,665,665,617
532,S,0.922170,40,522,617,522,570,570,665,665,617
533,Z,0.023126,40,570,617,570,617,617,665,665,617
533,S,0.976874,40,570,617,570,617,617,665,665,617
534,Z,0.025829,40,617,617,617,665,665,665,665,617
534,S,0.974171,40,617,617,617,665,665,665,665,617
535,Z,0.012091,40,665,617,665,712,712,665,665,617
535,S,0.987909,40,665,617,665,712,712,665,665,617
536,Z,0.048348,40,712,617,712,760,760,665,665,617
536,S,0.951652,40,712,617,712,760,760,665,665,617
537,Z,0.027207,40,760,617,760,807,807,665,665,617
537,S,0.972793,40,760,617,760,807,807,665,665,617
538,Z,0.049318,40,807,617,807,855,855,665,665,617
538,S,0.950682,40,807,617,807,855,855,665,665,617
539,Z,0.046247,40,855,617,855,902,902,665,665,617
539,S,0.953753,40,855,617,855,902,902,665,665,617
540,Z,0.068915,40,902,617,902,950,950,665,665,617
540,S,0.931085,40,902,617,902,950,950,665,665,617
541,Z,0.081412,40,950,617,950,997,997,665,665,617
541,S,0.918588,40,950,617,950,997,997,665,665,617
542,Z,0.027319,40,997,617,997,1045,1045,665,665,617
542,S,0.972681,40,997,617,997,1045,1045,665,665,617
543,Z,0.015255,40,1045,617,1045,1092,1092,665,665,617
543,S,0.984745,40,1045,617,1045,1092,1092,665,665,617
544,Z,0.029082,40,1092,617,1092,1140,1140,665,665,617
544,S,0.970918,40,1092,617,1092,1140,1140,665,665,617
545,Z,0.043104,40,1140,617,1140,1187,1187,665,665,617
545,S,0.956896,40,1140,617,1140,1187,1187,665,665,617
546,Z,0.050904,40,1187,617,1187,1235,1235,665,665,617
546,S,0.949096,40,1187,617,1187,1235,1235,665,665,617
547,Z,0.107605,40,1235,617,1235,1282,1282,665,665,617
547,S,0.892395,40,1235,617,1235,1282,1282,665,665,617
548,Z,0.056342,40,1282,617,1282,1330,1330,665,665,617
548,S,0.943658,40,1282,617,1282,1330,1330,665,665,617
549,Z,0.095472,40,1330,617,1330,1377,1377,665,665,617
549,S,0.904528,40,1330,617,1330,1377,1377,665,665,617
550,Z,0.028936,40,1377,617,1377,1425,1425,665,665,617
550,S,0.971064,40,1377,617,1377,1425,1425,665,665,617
551,Z,0.033528,40,1425,617,1425,1472,1472,665,665,617
551,S,0.966472,40,1425,617,1425,1472,1472,665,665,617
552,Z,0.086048,40,1472,617,1472,1520,1520,665,665,617
552,S,0.913953,40,1472,617,1472,1520,1520,665,665,617
553,Z,0.389059,40,1520,617,1520,1567,1567,665,665,617
553,S,0.610941,40,1520,617,1520,1567,1567,665,665,617
554,Z,0.023169,40,1567,617,1567,1615,1615,665,665,617
554,S,0.976831,40,1567,617,1567,1615,1615,665,665,617
555,Z,0.010895,40,1615,617,1615,1662,1662,665,665,617
555,S,0.989105,40,1615,617,1615,1662,1662,665,665,617
556,Z,0.214752,40,1662,617,1662,1710,1710,665,665,617
556,S,0.785248,40,1662,617,1662,1710,1710,665,665,617
557,Z,0.066902,40,1710,617,1710,1757,1757,665,665,617
557,S,0.933098,40,1710,617,1710,1757,1757,665,665,617
558,Z,0.121161,40,1757,617,1757,1805,1805,665,665,617
558,S,0.878839,40,1757,617,1757,1805,1805,665,665,617
559,Z,0.107865,40,1805,617,1805,1852,1852,665,665,617
559,S,0.892135,40,1805,617,1805,1852,1852,665,665,617
560,Z,0.071058,40,1852,617,1852,1900,1900,665,665,617
560,S,0.928942,40,1852,617,1852,1900,1900,665,665,617
561,Z,0.018356,40,0,665,0,47,47,712,712,665
561,S,0.981644,40,0,665,0,47,47,712,712,665
562,Z,0.043599,40,47,665,47,95,95,712,712,665
562,S,0.956401,40,47,665,47,95,95,712,712,665
563,Z,0.055571,40,95,665,95,142,142,712,712,665
563,S,0.944429,40,95,665,95,142,142,712,712,665
564,Z,0.009830,40,142,665,142,190,190,712,712,665
564,S,0.990170,40,142,665,142,190,190,712,712,665
565,Z,0.063240,40,190,665,190,237,237,712,712,665
565,S,0.936760,40,190,665,190,237,237,712,712,665
566,Z,0.025969,40,237,665,237,285,285,712,712,665
566,S,0.974031,40,237,665,237,285,285,712,712,665
567,Z,0.017832,40,285,665,285,332,332,712,712,665
567,S,0.982168,40,285,665,285,332,332,712,712,665
568,Z,0.149410,40,332,665,332,380,380,712,712,665
568,S,0.850590,40,332,665,332,380,380,712,712,665
569,Z,0.281021,40,380,665,380,427,427,712,712,665
569,S,0.718979,40,380,665,380,427,427,712,712,665
570,Z,0.115641,40,427,665,427,475,475,712,712,665
570,S,0.884359,40,427,665,427,475,475,712,712,665
571,Z,0.089333,40,475,665,475,522,522,712,712,665
571,S,0.910667,40,475,665,475,522,522,712,712,665
572,Z,0.026839,40,522,665,522,570,570,712,712,665
572,S,0.973161,40,522,665,522,570,570,712,712,665
573,Z,0.014712,40,570,665,570,617,617,712,712,665
573,S,0.985288,40,570,665,570,617,617,712,712,665
574,Z,0.106092,40,617,665,617,665,665,712,712,665
574,S,0.893908,40,617,665,617,665,665,712,712,665
575,Z,0.075166,40,665,665,665,712,712,712,712,665
575,S,0.924834,40,665,665,665,712,712,712,712,665
576,Z,0.242572,40,712,665,712,760,760,712,712,665
576,S,0.757428,40,712,665,712,760,760,712,712,665
577,Z,0.183675,40,760,665,760,807,807,712,712,665
577,S,0.816325,40,760,665,760,807,807,712,712,665
578,Z,0.009530,40,807,665,807,855,855,712,712,665
578,S,0.990470,40,807,665,807,855,855,712,712,665
579,Z,0.051666,40,855,665,855,902,902,712,712,665
579,S,0.948334,40,855,665,855,902,902,712,712,665
580,Z,0.048945,40,902,665,902,950,950,712,712,665
580,S,0.951055,40,902,665,902,950,950,712,712,665
581,Z,0.059750,40,950,665,950,997,997,712,712,665
581,S,0.940250,40,950,665,950,997,997,712,712,665
582,Z,0.029890,40,997,665,997,1045,1045,712,712,665
582,S,0.970110,40,997,665,997,1045,1045,712,712,665
583,Z,0.119112,40,1045,665,1045,1092,1092,712,712,665
583,S,0.880888,40,1045,665,1045,1092,1092,712,712,665
584,Z,0.123813,40,1092,665,1092,1140,1140,712,712,665
584,S,0.876187,40,1092,665,1092,1140,1140,712,712,665
585,Z,0.032385,40,1140,665,1140,1187,1187,712,712,665
585,S,0.967615,40,1140,665,1140,1187,1187,712,712,665
586,Z,0.022394,40,1187,665,1187,1235,1235,712,712,665
586,S,0.977606,40,1187,665,1187,1235,1235,712,712,665
587,Z,0.065908,40,1235,665,1235,1282,1282,712,712,665
587,S,0.934092,40,1235,665,1235,1282,1282,712,712,665
588,Z,0.427196,40,1282,665,1282,1330,1330,712,712,665
588,S,0.572804,40,1282,665,1282,1330,1330,712,712,665
589,Z,0.214627,40,1330,665,1330,1377,1377,712,712,665
589,S,0.785373,40,1330,665,1330,1377,1377,712,712,665
590,Z,0.036063,40,1377,665,1377,1425,1425,712,712,665
590,S,0.963937,40,1377,665,1377,1425,1425,712,712,665
591,Z,0.065340,40,1425,665,1425,1472,1472,712,712,665
591,S,0.934660,40,1425,665,1425,1472,1472,712,712,665
592,Z,0.123058,40,1472,665,1472,1520,1520,712,712,665
592,S,0.876942,40,1472,665,1472,1520,1520,712,712,665
593,Z,0.048783,40,1520,665,1520,1567,1567,712,712,665
593,S,0.951217,40,1520,665,1520,1567,1567,712,712,665
594,Z,0.032558,40,1567,665,1567,1615,1615,712,712,665
594,S,0.967442,40,1567,665,1567,1615,1615,712,712,665
595,Z,0.210064,40,1615,665,1615,1662,1662,712,712,665
595,S,0.789936,40,1615,665,1615,1662,1662,712,712,665
596,Z,0.104807,40,1662,665,1662,1710,1710,712,712,665
596,S,0.895193,40,1662,665,1662,1710,1710,712,712,665
597,Z,0.023051,40,1710,665,1710,1757,1757,712,712,665
597,S,0.976949,40,1710,665,1710,1757,1757,712,712,665
598,Z,0.003858,40,1757,665,1757,1805,1805,712,712,665
598,S,0.996142,40,1757,665,1757,1805,1805,712,712,665
599,Z,0.089954,40,1805,665,1805,1852,1852,712,712,665
599,S,0.910046,40,1805,665,1805,1852,1852,712,712,665
600,Z,0.065260,40,1852,665,1852,1900,1900,712,712,665
600,S,0.934740,40,1852,665,1852,1900,1900,712,712,665
601,Z,0.032712,40,0,712,0,47,47,760,760,712
601,S,0.967288,40,0,712,0,47,47,760,760,712
602,Z,0.118674,40,47,712,47,95,95,760,760,712
602,S,0.881326,40,47,712,47,95,95,760,760,712
603,Z,0.102271,40,95,712,95,142,142,760,760,712
603,S,0.897729,40,95,712,95,142,142,760,760,712
604,Z,0.029599,40,142,712,142,190,190,760,760,712
604,S,0.970401,40,142,712,142,190,190,760,760,712
605,Z,0.096188,40,190,712,190,237,237,760,760,712
605,S,0.903812,40,190,712,190,237,237,760,760,712
606,Z,0.098111,40,237,712,237,285,285,760,760,712
606,S,0.901889,40,237,712,237,285,285,760,760,712
607,Z,0.119341,40,285,712,285,332,332,760,760,712
607,S,0.880659,40,285,712,285,332,332,760,760,712
608,Z,0.134179,40,332,712,332,380,380,760,760,712
608,S,0.865821,40,332,712,332,380,380,760,760,712
609,Z,0.004571,40,380,712,380,427,427,760,760,712
609,S,0.995429,40,380,712,380,427,427,760,760,712
610,Z,0.079651,40,427,712,427,475,475,760,760,712
610,S,0.920349,40,427,712,427,475,475,760,760,712
611,Z,0.090526,40,475,712,475,522,522,760,760,712
611,S,0.909474,40,475,712,475,522,522,760,760,712
612,Z,0.044810,40,522,712,522,570,570,760,760,712
612,S,0.955190,40,522,712,522,570,570,760,760,712
613,Z,0.032834,40,570,712,570,617,617,760,760,712
613,S,0.967166,40,570,712,570,617,617,760,760,712
614,Z,0.207304,40,617,712,617,665,665,760,760,712
614,S,0.792696,40,617,712,617,665,665,760,760,712
615,Z,0.064247,40,665,712,665,712,712,760,760,712
615,S,0.935753,40,665,712,665,712,712,760,760,712
616,Z,0.102813,40,712,712,712,760,760,760,760,712
616,S,0.897187,40,712,712,712,760,760,760,760,712
617,Z,0.119874,40,760,712,760,807,807,760,760,712
617,S,0.880126,40,760,712,760,807,807,760,760,712
618,Z,0.147797,40,807,712,807,855,855,760,760,712
618,S,0.852203,40,807,712,807,855,855,760,760,712
619,Z,0.036497,40,855,712,855,902,902,760,760,712
619,S,0.963503,40,855,712,855,902,902,760,760,712
620,Z,0.016418,40,902,712,902,950,950,760,760,712
620,S,0.983582,40,902,712,902,950,950,760,760,712
621,Z,0.009299,40,950,712,950,997,997,760,760,712
621,S,0.990701,40,950,712,950,997,997,760,760,712
622,Z,0.235727,40,997,712,997,1045,1045,760,760,712
622,S,0.764273,40,997,712,997,1045,1045,760,760,712
623,Z,0.131789,40,1045,712,1045,1092,1092,760,760,712
623,S,0.868211,40,1045,712,1045,1092,1092,760,760,712
624,Z,0.051614,40,1092,712,1092,1140,1140,760,760,712
624,S,0.948386,40,1092,712,1092,1140,1140,760,760,712
625,Z,0.005668,40,1140,712,1140,1187,1187,760,760,712
625,S,0.994332,40,1140,712,1140,1187,1187,760,760,712
626,Z,0.043515,40,1187,712,1187,1235,1235,760,760,712
626,S,0.956485,40,1187,712,1187,1235,1235,760,760,712
627,Z,0.113090,40,1235,712,1235,1282,1282,760,760,712
627,S,0.886910,40,1235,712,1235,1282,1282,760,760,712
628,Z,0.048233,40,1282,712,1282,1330,1330,760,760,712
628,S,0.951767,40,1282,712,1282,1330,1330,760,760,712
629,Z,0.032020,40,1330,712,1330,1377,1377,760,760,712
629,S,0.967980,40,1330,712,1330,1377,1377,760,760,712
630,Z,0.145289,40,1377,712,1377,1425,1425,760,760,712
630,S,0.854711,40,1377,712,1377,1425,1425,760,760,712
631,Z,0.317314,40,1425,712,1425,1472,1472,760,760,712
631,S,0.682686,40,1425,712,1425,1472,1472,760,760,712
632,Z,0.085464,40,1472,712,1472,1520,1520,760,760,712
632,S,0.914536,40,1472,712,1472,1520,1520,760,760,712
633,Z,0.041788,40,1520,712,1520,1567,1567,760,760,712
633,S,0.958212,40,1520,712,1520,1567,1567,760,760,712
634,Z,0.031506,40,1567,712,1567,1615,1615,760,760,712
634,S,0.968494,40,1567,712,1567,1615,1615,760,760,712
635,Z,0.254099,40,1615,712,1615,1662,1662,760,760,712
635,S,0.745901,40,1615,712,1615,1662,1662,760,760,712
636,Z,0.116116,40,1662,712,1662,1710,1710,760,760,712
636,S,0.883884,40,1662,712,1662,1710,1710,760,760,712
637,Z,0.291047,40,1710,712,1710,1757,1757,760,760,712
637,S,0.708953,40,1710,712,1710,1757,1757,760,760,712
638,Z,0.096580,40,1757,712,1757,1805,1805,760,760,712
638,S,0.903421,40,1757,712,1757,1805,1805,760,760,712
639,Z,0.070384,40,1805,712,1805,1852,1852,760,760,712
639,S,0.929616,40,1805,712,1805,1852,1852,760,760,712
640,Z,0.025682,40,1852,712,1852,1900,1900,760,760,712
640,S,0.974318,40,1852,712,1852,1900,1900,760,760,712
641,Z,0.023476,40,0,760,0,47,47,807,807,760
641,S,0.976524,40,0,760,0,47,47,807,807,760
642,Z,0.202453,40,47,760,47,95,95,807,807,760
642,S,0.797547,40,47,760,47,95,95,807,807,760
643,Z,0.051736,40,95,760,95,142,142,807,807,760
643,S,0.948264,40,95,760,95,142,142,807,807,760
644,Z,0.388184,40,142,760,142,190,190,807,807,760
644,S,0.611816,40,142,760,142,190,190,807,807,760
645,Z,0.033806,40,190,760,190,237,237,807,807,760
645,S,0.966194,40,190,760,190,237,237,807,807,760
646,Z,0.010330,40,237,760,237,285,285,807,807,760
646,S,0.989670,40,237,760,237,285,285,807,807,760
647,Z,0.046353,40,285,760,285,332,332,807,807,760
647,S,0.953647,40,285,760,285,332,332,807,807,760
648,Z,0.010465,40,332,760,332,380,380,807,807,760
648,S,0.989536,40,332,760,332,380,380,807,807,760
649,Z,0.022718,40,380,760,380,427,427,807,807,760
649,S,0.977282,40,380,760,380,427,427,807,807,760
650,Z,0.146042,40,427,760,427,475,475,807,807,760
650,S,0.853958,40,427,760,427,475,475,807,807,760
651,Z,0.345034,40,475,760,475,522,522,807,807,760
651,S,0.654966,40,475,760,475,522,522,807,807,760
652,Z,0.094172,40,522,760,522,570,570,807,807,760
652,S,0.905828,40,522,760,522,570,570,807,807,760
653,Z,0.034453,40,570,760,570,617,617,807,807,760
653,S,0.965547,40,570,760,570,617,617,807,807,760
654,Z,0.033098,40,617,760,617,665,665,807,807,760
654,S,0.966902,40,617,760,617,665,665,807,807,760
655,Z,0.013858,40,665,760,665,712,712,807,807,760
655,S,0.986142,40,665,760,665,712,712,807,807,760
656,Z,0.081537,40,712,760,712,760,760,807,807,760
656,S,0.918463,40,712,760,712,760,760,807,807,760
657,Z,0.012787,40,760,760,760,807,807,807,807,760
657,S,0.987213,40,760,760,760,807,807,807,807,760
658,Z,0.129791,40,807,760,807,855,855,807,807,760
658,S,0.870209,40,807,760,807,855,855,807,807,760
659,Z,0.183693,40,855,760,855,902,902,807,807,760
659,S,0.816307,40,855,760,855,902,902,807,807,760
660,Z,0.134991,40,902,760,902,950,950,807,807,760
660,S,0.865009,40,902,760,902,950,950,807,807,760
661,Z,0.016640,40,950,760,950,997,997,807,807,760
661,S,0.983360,40,950,760,950,997,997,807,807,760
662,Z,0.053225,40,997,760,997,1045,1045,807,807,760
662,S,0.946775,40,997,760,997,1045,1045,807,807,760
663,Z,0.055320,40,1045,760,1045,1092,1092,807,807,760
663,S,0.944680,40,1045,760,1045,1092,1092,807,807,760
664,Z,0.135674,40,1092,760,1092,1140,1140,807,807,760
664,S,0.864326,40,1092,760,1092,1140,1140,807,807,760
665,Z,0.142490,40,1140,760,1140,1187,1187,807,807,760
665,S,0.857510,40,1140,760,1140,1187,1187,807,807,760
666,Z,0.007710,40,1187,760,1187,1235,1235,807,807,760
666,S,0.992290,40,1187,760,1187,1235,1235,807,807,760
667,Z,0.030804,40,1235,760,1235,1282,1282,807,807,760
667,S,0.969196,40,1235,760,1235,1282,1282,807,807,760
668,Z,0.014000,40,1282,760,1282,1330,1330,807,807,760
668,S,0.986000,40,1282,760,1282,1330,1330,807,807,760
669,Z,0.003831,40,1330,760,1330,1377,1377,807,807,760
669,S,0.996169,40,1330,760,1330,1377,1377,807,807,760
670,Z,0.190279,40,1377,760,1377,1425,1425,807,807,760
670,S,0.809721,40,1377,760,1377,1425,1425,807,807,760
671,Z,0.209440,40,1425,760,1425,1472,1472,807,807,760
671,S,0.790560,40,1425,760,1425,1472,1472,807,807,760
672,Z,0.007588,40,1472,760,1472,1520,1520,807,807,760
672,S,0.992412,40,1472,760,1472,1520,1520,807,807,760
673,Z,0.146470,40,1520,760,1520,1567,1567,807,807,760
673,S,0.853531,40,1520,760,1520,1567,1567,807,807,760
674,Z,0.025185,40,1567,760,1567,1615,1615,807,807,760
674,S,0.974815,40,1567,760,1567,1615,1615,807,807,760
675,Z,0.016128,40,1615,760,1615,1662,1662,807,807,760
675,S,0.983872,40,1615,760,1615,1662,1662,807,807,760
676,Z,0.017990,40,1662,760,1662,1710,1710,807,807,760
676,S,0.982010,40,1662,760,1662,1710,1710,807,807,760
677,Z,0.053038,40,1710,760,1710,1757,1757,807,807,760
677,S,0.946962,40,1710,760,1710,1757,1757,807,807,760
678,Z,0.043860,40,1757,760,1757,1805,1805,807,807,760
678,S,0.956140,40,1757,760,1757,1805,1805,807,807,760
679,Z,0.043493,40,1805,760,1805,1852,1852,807,807,760
679,S,0.956507,40,1805,760,1805,1852,1852,807,807,760
680,Z,0.092592,40,1852,760,1852,1900,1900,807,807,760
680,S,0.907408,40,1852,760,1852,1900,1900,807,807,760
681,Z,0.019246,40,0,807,0,47,47,855,855,807
681,S,0.980754,40,0,807,0,47,47,855,855,807
682,Z,0.003401,40,47,807,47,95,95,855,855,807
682,S,0.996599,40,47,807,47,95,95,855,855,807
683,Z,0.060021,40,95,807,95,142,142,855,855,807
683,S,0.939979,40,95,807,95,142,142,855,855,807
684,Z,0.051414,40,142,807,142,190,190,855,855,807
684,S,0.948586,40,142,807,142,190,190,855,855,807
685,Z,0.031065,40,190,807,190,237,237,855,855,807
685,S,0.968935,40,190,807,190,237,237,855,855,807
686,Z,0.495294,40,237,807,237,285,285,855,855,807
686,S,0.504706,40,237,807,237,285,285,855,855,807
687,Z,0.036308,40,285,807,285,332,332,855,855,807
687,S,0.963693,40,285,807,285,332,332,855,855,807
688,Z,0.147482,40,332,807,332,380,380,855,855,807
688,S,0.852518,40,332,807,332,380,380,855,855,807
689,Z,0.034725,40,380,807,380,427,427,855,855,807
689,S,0.965275,40,380,807,380,427,427,855,855,807
690,Z,0.205477,40,427,807,427,475,475,855,855,807
690,S,0.794523,40,427,807,427,475,475,855,855,807
691,Z,0.008873,40,475,807,475,522,522,855,855,807
691,S,0.991127,40,475,807,475,522,522,855,855,807
692,Z,0.023575,40,522,807,522,570,570,855,855,807
692,S,0.976425,40,522,807,522,570,570,855,855,807
693,Z,0.021829,40,570,807,570,617,617,855,855,807
693,S,0.978171,40,570,807,570,617,617,855,855,807
694,Z,0.066749,40,617,807,617,665,665,855,855,807
694,S,0.933251,40,617,807,617,665,665,855,855,807
695,Z,0.025560,40,665,807,665,712,712,855,855,807
695,S,0.974440,40,665,807,665,712,712,855,855,807
696,Z,0.079150,40,712,807,712,760,760,855,855,807
696,S,0.920850,40,712,807,712,760,760,855,855,807
697,Z,0.053200,40,760,807,760,807,807,855,855,807
697,S,0.946800,40,760,807,760,807,807,855,855,807
698,Z,0.015565,40,807,807,807,855,855,855,855,807
698,S,0.984435,40,807,807,807,855,855,855,855,807
699,Z,0.077271,40,855,807,855,902,902,855,855,807
699,S,0.922729,40,855,807,855,902,902,855,855,807
700,Z,0.012529,40,902,807,902,950,950,855,855,807
700,S,0.987471,40,902,807,902,950,950,855,855,807
701,Z,0.021307,40,950,807,950,997,997,855,855,807
701,S,0.978693,40,950,807,950,997,997,855,855,807
702,Z,0.159713,40,997,807,997,1045,1045,855,855,807
702,S,0.840287,40,997,807,997,1045,1045,855,855,807
703,Z,0.231453,40,1045,807,1045,1092,1092,855,855,807
703,S,0.768547,40,1045,807,1045,1092,1092,855,855,807
704,Z,0.148678,40,1092,807,1092,1140,1140,855,855,807
704,S,0.851322,40,1092,807,1092,1140,1140,855,855,807
705,Z,0.163040,40,1140,807,1140,1187,1187,855,855,807
705,S,0.836960,40,1140,807,1140,1187,1187,855,855,807
706,Z,0.068807,40,1187,807,1187,1235,1235,855,855,807
706,S,0.931193,40,1187,807,1187,1235,1235,855,855,807
707,Z,0.035328,40,1235,807,1235,1282,1282,855,855,807
707,S,0.964672,40,1235,807,1235,1282,1282,855,855,807
708,Z,0.098688,40,1282,807,1282,1330,1330,855,855,807
708,S,0.901312,40,1282,807,1282,1330,1330,855,855,807
709,Z,0.012050,40,1330,807,1330,1377,1377,855,855,807
709,S,0.987950,40,1330,807,1330,1377,1377,855,855,807
710,Z,0.205449,40,1377,807,1377,1425,1425,855,855,807
710,S,0.794551,40,1377,807,1377,1425,1425,855,855,807
711,Z,0.215748,40,1425,807,1425,1472,1472,855,855,807
711,S,0.784252,40,1425,807,1425,1472,1472,855,855,807
712,Z,0.039228,40,1472,807,1472,1520,1520,855,855,807
712,S,0.960772,40,1472,807,1472,1520,1520,855,855,807
713,Z,0.023573,40,1520,807,1520,1567,1567,855,855,807
